nome_funcionario_normalizado,orgao,nome_socio_normalizado,cnpj_empresa,razao_social,score,metodo
PES-08B0F4,SES,PES-4FC249,11821060000272,NORTESUL LOGISTICA E TRANSPORTES ESPECIALIZADOS LTDA,"86,21",fuzzy
PES-B350EE,SES,PES-51073E,11041243000194,SIMEA - SOCIEDADE INTEGRADA MEDICA DO AMAZONAS LTDA,"86,21",fuzzy
PES-2952C2,SES,PES-20C194,11640726000105,L M F BARROS PARTICIPACOES LTDA,"86,21",fuzzy
PES-95D507,SES,PES-AA235F,00683035000172,CONSELHO ESCOLAR DA ESCOLA ESTADUAL NOSSA SENHORA DO PERPETUO SOCORRO,"86,21",fuzzy
PES-3F162C,SES,PES-69D3C1,08355658000128,REVITALIZAR COMERCIO DE PECAS E SERVICOS LTDA,"86,21",fuzzy
PES-58003F,SES,PES-7C42B5,02295753000105,PROJEBEL SERVICOS DE LIMPEZA E CONSERVACAO LTDA,"86,21",fuzzy
PES-5143C5,SES,PES-127AFB,06126315000166,RSC SERVICOS CONTABEIS & ADUANEIROS LTDA,"86,21",fuzzy
PES-2345CD,SETRAB,PES-7FF182,54276936000179,BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES LIMITADA,"86,21",fuzzy
PES-90BEA3,SSP,PES-F986EC,04220402000152,COOPERATIVA AGROINDUSTRIAL DE PRODUTORES DO PROJETO UATUMA,"86,21",fuzzy
PES-AE100C,UEA,PES-02A00F,42153841000189,SAFELOCK PRODUTOS DE SEGURANCA INDUSTRIA E COMERCIO LTDA,"86,21",fuzzy
PES-C3DD63,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-6C0E55,15820681000101,TOCANTINS INTERMEDIACAO E SERVICO DE RADIO TAXI LTDA,"86,15",fuzzy
PES-439887,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-40E158,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"86,15",fuzzy
PES-0F5C6D,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-40E158,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"86,15",fuzzy
PES-F388E6,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-4D40A4,00523391000129,IETI - AM INSTITUTO DE ENFERMEIROS INTENSIVISTAS DO AMAZONAS LTDA,"86,15",fuzzy
PES-67C562,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-4D40A4,00523391000129,IETI - AM INSTITUTO DE ENFERMEIROS INTENSIVISTAS DO AMAZONAS LTDA,"86,15",fuzzy
PES-FBD796,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-4D40A4,00523391000129,IETI - AM INSTITUTO DE ENFERMEIROS INTENSIVISTAS DO AMAZONAS LTDA,"86,15",fuzzy
PES-01C5B1,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-0E9549,04238047000149,SOCIEDADE PEDIATRICA DE ASSISTENCIA NEONATAL DO AMAZONAS S/S LTDA,"86,15",fuzzy
PES-852F81,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-2339D7,01584301000172,CONSELHO ESCOLAR DA ESCOLA ESTADUAL ADELAIDE CABRAL,"86,15",fuzzy
PES-3D7900,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-FC08BC,11788175000121,ANESTESIOLOGISTAS ASSOCIADOS DO AMAZONAS LTDA,"86,15",fuzzy
PES-3D7900,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-FC08BC,16844320000168,INSTITUTO DOS ANESTESIOLOGISTAS DO AMAZONAS LTDA,"86,15",fuzzy
PES-50FFAC,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-36F26E,07755541000179,COOPERATIVA MISTA DOS PRODUTORES RURAIS NOVO HORIZONTE,"86,15",fuzzy
PES-5C1420,CASA_CIVIL,PES-855567,02648737000140,DISPLAY PAINEIS ELETRONICOS LTDA,"86,15",fuzzy
PES-3BAC73,FUHAM,PES-1EFA46,06291321000179,DEPA EMPREENDIMENTOS E PARTICIPACOES DA AMAZONIA LTDA,"86,15",fuzzy
PES-22B7E3,FUNTEC,PES-452449,04415154000103,CASA DO ELETRICISTA LTDA,"86,15",fuzzy
PES-F20F62,FVS,PES-4D40A4,00523391000129,IETI - AM INSTITUTO DE ENFERMEIROS INTENSIVISTAS DO AMAZONAS LTDA,"86,15",fuzzy
PES-3BAC73,FVS,PES-1EFA46,06291321000179,DEPA EMPREENDIMENTOS E PARTICIPACOES DA AMAZONIA LTDA,"86,15",fuzzy
PES-BFFC3B,PM_ATIVOS,PES-F7E7DC,05992405000177,GREMIO RECREATIVO ESCOLA DE SAMBA DRAGOES DO IMPERIO,"86,15",fuzzy
PES-12EB52,PM_ATIVOS,PES-6C0E55,15820681000101,TOCANTINS INTERMEDIACAO E SERVICO DE RADIO TAXI LTDA,"86,15",fuzzy
PES-856900,POLICIA_CIVIL,PES-659AAF,59527788000131,ERNST & YOUNG ASSESSORIA EMPRESARIAL LTDA,"86,15",fuzzy
PES-8ADB22,SEAD,PES-B88135,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"86,15",fuzzy
PES-8ADB22,SEDECTI,PES-B88135,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"86,15",fuzzy
PES-A8A47C,SEDUC,PES-F7E7DC,05992405000177,GREMIO RECREATIVO ESCOLA DE SAMBA DRAGOES DO IMPERIO,"86,15",fuzzy
PES-B1B90C,SEDUC,PES-909771,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"86,15",fuzzy
PES-E3C264,SEDUC,PES-034E1F,26649495000178,ASSOCIACAO DOS HORTIFRUTIGRANJEIROS DO MUNICIPIO DE BARCELOS -AM - AHORT-BARCELOS,"86,15",fuzzy
PES-0F5C6D,SEDUC,PES-40E158,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"86,15",fuzzy
PES-F2C859,SEDUC,PES-E17BFC,00750351000110,SOCIEDADE DOS PEDIATRAS DO ESTADO DO AMAZONAS LTDA,"86,15",fuzzy
PES-01C5B1,SEDUC,PES-0E9549,04238047000149,SOCIEDADE PEDIATRICA DE ASSISTENCIA NEONATAL DO AMAZONAS S/S LTDA,"86,15",fuzzy
PES-3E6BD0,SEDUC,PES-F301D5,02341467000120,AMAZONAS ENERGIA S.A,"86,15",fuzzy
PES-3E6BD0,SEDUC,PES-F301D5,04210423000197,OLIVEIRA ENERGIA S.A,"86,15",fuzzy
PES-3E6BD0,SEDUC,PES-F301D5,02341467000201,AMAZONAS ENERGIA S.A,"86,15",fuzzy
PES-41A4B3,SEDUC,PES-40E158,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"86,15",fuzzy
PES-3EC5AD,SEDUC,PES-1EFA46,06291321000179,DEPA EMPREENDIMENTOS E PARTICIPACOES DA AMAZONIA LTDA,"86,15",fuzzy
PES-A8A47C,SEJEL,PES-F7E7DC,05992405000177,GREMIO RECREATIVO ESCOLA DE SAMBA DRAGOES DO IMPERIO,"86,15",fuzzy
PES-37D893,SES,PES-EA3CA1,00766728000129,SOCIEDADE DE CLINICA MEDICA DO AMAZONAS LTDA,"86,15",fuzzy
PES-B5E487,SES,PES-909771,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"86,15",fuzzy
PES-FE82EB,SES,PES-D20239,07426896000114,PHYSIO LIFE SERVICOS DE FISIOTERAPIA LTDA,"86,15",fuzzy
PES-8F7D49,SES,PES-40E158,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"86,15",fuzzy
PES-25B82B,SES,PES-40E158,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"86,15",fuzzy
PES-FBD796,SES,PES-4D40A4,00523391000129,IETI - AM INSTITUTO DE ENFERMEIROS INTENSIVISTAS DO AMAZONAS LTDA,"86,15",fuzzy
PES-8F07BF,SES,PES-B18579,27566213000131,M DE F S DE OLIVEIRA LTDA,"86,15",fuzzy
PES-C889B7,SES,PES-804DBB,00750351000110,SOCIEDADE DOS PEDIATRAS DO ESTADO DO AMAZONAS LTDA,"86,15",fuzzy
PES-D71B3E,SES,PES-452449,04415154000103,CASA DO ELETRICISTA LTDA,"86,15",fuzzy
PES-856900,SSP,PES-659AAF,59527788000131,ERNST & YOUNG ASSESSORIA EMPRESARIAL LTDA,"86,15",fuzzy
PES-8E738A,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-E974AF,02733873000139,MAGSCAN CLINICA DE IMAGENOLOGIA DE MANAUS LTDA EM RECUPERACAO JUDICIAL,"86,11",fuzzy
PES-EE679B,SEDUC,PES-ECD415,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"86,11",fuzzy
PES-8E738A,SEDUC,PES-E974AF,02733873000139,MAGSCAN CLINICA DE IMAGENOLOGIA DE MANAUS LTDA EM RECUPERACAO JUDICIAL,"86,11",fuzzy
PES-EF6913,SEDUC,PES-CED514,04614569000106,SOCIEDADE DE PEDIATRIA CLINICA DO AMAZONAS S/S LTDA,"86,11",fuzzy
PES-266FBA,SEDUC,PES-D7C136,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"86,11",fuzzy
PES-266FBA,SES,PES-D7C136,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"86,11",fuzzy
PES-6CDF43,SES,PES-0AC2CB,05589922000108,CONSELHO ESCOLAR DA ESCOLA ESTADUAL PROFESSOR ROMERITO DA SILVA BRITO,"86,11",fuzzy
PES-B29536,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-E09994,84540376000189,INSTITUTO DE GINECOLOGIA E OBSTETRICIA DO ESTADO DO AMAZONAS S/S LTDA,"85,71",fuzzy
PES-8AA45B,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-BAEB97,12998918000231,REGULA FORENSICS LATAM COMERCIO DE EQUIPAMENTOS FORENSES LTDA,"85,71",fuzzy
PES-F6A483,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-B0068E,10352636000156,COOPERATIVA AGROPECUARIA DOS PRODUTORES RURAIS DA AM-010,"85,71",fuzzy
PES-730704,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-E41D8B,09596536000196,PRIME ADMINISTRACAO E SERVICOS LTDA,"85,71",fuzzy
PES-860C75,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-CB9B04,32302188000119,ALS SOLUCOES SERVICOS EM GESTAO A SAUDE LTDA,"85,71",fuzzy
PES-29DC55,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-C43E67,04238047000149,SOCIEDADE PEDIATRICA DE ASSISTENCIA NEONATAL DO AMAZONAS S/S LTDA,"85,71",fuzzy
PES-377787,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-E41D8B,09596536000196,PRIME ADMINISTRACAO E SERVICOS LTDA,"85,71",fuzzy
PES-CB8713,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-F6EA83,28131176000100,COOPERATIVA DE PRODUTORES RURAIS BOM SUCESSO,"85,71",fuzzy
PES-D05493,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-25F5C6,34483180000121,CONSTRUTORA TOCANTINS INDUSTRIA E COMERCIO LTDA,"85,71",fuzzy
PES-D9DF7A,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-F7E7DC,05992405000177,GREMIO RECREATIVO ESCOLA DE SAMBA DRAGOES DO IMPERIO,"85,71",fuzzy
PES-108B20,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-E6ECBA,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"85,71",fuzzy
PES-AF05F9,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-415F7D,02978408000168,CONSELHO ESCOLAR DA ESCOLA ESTADUAL ESPERANCA,"85,71",fuzzy
PES-438236,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-842396,21456849000144,SOCIEDADE DE ENFERMEIROS OBSTETRAS E NEONATOLOGISTAS S/S LTDA,"85,71",fuzzy
PES-DF5C38,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-4C9EE7,18336532000160,PETRA ENGENHARIA E SERVICOS DE APOIO A GESTAO DA SAUDE LTDA,"85,71",fuzzy
PES-B3D326,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-0C3DBD,00523391000129,IETI - AM INSTITUTO DE ENFERMEIROS INTENSIVISTAS DO AMAZONAS LTDA,"85,71",fuzzy
PES-28F83D,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-6E723C,18341410000161,MEDICOS CLINICOS E ASSOCIADOS EM MANAUS S/S,"85,71",fuzzy
PES-9E490C,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-5A6059,12375750000127,F C INSTALACAO E MANUTENCAO ELETRICA LTDA,"85,71",fuzzy
PES-60D1BD,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-0F8AAF,09318709000104,F. ALVES DE OLIVEIRA LOCACAO LTDA,"85,71",fuzzy
PES-62DB9A,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-89F041,04159323000183,FENIX SERVICOS DE ENGENHARIA LTDA,"85,71",fuzzy
PES-775891,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-0F8AAF,09318709000104,F. ALVES DE OLIVEIRA LOCACAO LTDA,"85,71",fuzzy
PES-0FC386,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-0F8AAF,09318709000104,F. ALVES DE OLIVEIRA LOCACAO LTDA,"85,71",fuzzy
PES-0C505B,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-5A6059,12375750000127,F C INSTALACAO E MANUTENCAO ELETRICA LTDA,"85,71",fuzzy
PES-C43CB3,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-16F9A0,10352636000156,COOPERATIVA AGROPECUARIA DOS PRODUTORES RURAIS DA AM-010,"85,71",fuzzy
PES-99FB0E,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-0F8AAF,09318709000104,F. ALVES DE OLIVEIRA LOCACAO LTDA,"85,71",fuzzy
PES-A3616A,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-DF3015,07288667000180,"WSA - SERVICOS, COMERCIO E INDUSTRIA LTDA","85,71",fuzzy
PES-1A3C98,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-2690DC,01395606000136,J.J. INDUSTRIA E COMERCIO DE PRODUTOS ALIMENTICIOS E AGRICOLA LTDA,"85,71",fuzzy
PES-D9ED8F,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-45784C,09079306000150,CWN SERVICOS ADMINISTRATIVOS E MANUTENCAO DE EQUIPAMENTOS LTDA,"85,71",fuzzy
PES-D9ED8F,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-3D4F26,15749133000132,MAPS COMERCIO DE MATERIAIS DE CONSTRUCAO E SERVICOS DA CONSTRUCAO CIVIL LTDA,"85,71",fuzzy
PES-220012,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-DF3015,07288667000180,"WSA - SERVICOS, COMERCIO E INDUSTRIA LTDA","85,71",fuzzy
PES-1A257D,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-DF3015,07288667000180,"WSA - SERVICOS, COMERCIO E INDUSTRIA LTDA","85,71",fuzzy
PES-C3B969,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-634591,08198347000100,COOPERATIVA AGROPECUARIA DOS PESCADORES DA MESORREGIAO DO AMAZONAS COOPEIXE,"85,71",fuzzy
PES-3B60A6,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-DF3015,07288667000180,"WSA - SERVICOS, COMERCIO E INDUSTRIA LTDA","85,71",fuzzy
PES-0F536E,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-30F853,07313717000132,SEVENCO - SERVICOS EMPRESARIAIS E CONSTRUCOES LTDA,"85,71",fuzzy
PES-56D819,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-45784C,09079306000150,CWN SERVICOS ADMINISTRATIVOS E MANUTENCAO DE EQUIPAMENTOS LTDA,"85,71",fuzzy
PES-56D819,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-3D4F26,15749133000132,MAPS COMERCIO DE MATERIAIS DE CONSTRUCAO E SERVICOS DA CONSTRUCAO CIVIL LTDA,"85,71",fuzzy
PES-56D819,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-16F9A0,10352636000156,COOPERATIVA AGROPECUARIA DOS PRODUTORES RURAIS DA AM-010,"85,71",fuzzy
PES-64F84A,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-BA16D2,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"85,71",fuzzy
PES-179548,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-F2D2EC,54276936000179,BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES LIMITADA,"85,71",fuzzy
PES-95BEFD,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-2033C4,04626545000169,PRELAZIA DE TEFE,"85,71",fuzzy
PES-C0A3B2,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-2033C4,04626545000169,PRELAZIA DE TEFE,"85,71",fuzzy
PES-9C1A12,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-22EC84,08198341000125,CONSTRUTORA SILVA E SOUZA LTDA,"85,71",fuzzy
PES-3C9A8E,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-2CDA4C,72368012000184,BVQI DO BRASIL SOCIEDADE CERTIFICADORA LTDA,"85,71",fuzzy
PES-3C9A8E,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-2CDA4C,33177148000155,BUREAU VERITAS DO BRASIL SOC CLAS E CERTIFICADORA LTDA,"85,71",fuzzy
PES-90EE5C,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-36A4F7,27306123000101,INFODRIVE TECNOLOGIA COMERCIO E SERVICOS DE INFORMATICA LTDA,"85,71",fuzzy
PES-58FBC7,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-36A4F7,27306123000101,INFODRIVE TECNOLOGIA COMERCIO E SERVICOS DE INFORMATICA LTDA,"85,71",fuzzy
PES-2B4E9B,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-E6BCB6,43217850000159,IOB INFORMACOES OBJETIVAS PUBLICACOES JURIDICAS LTDA,"85,71",fuzzy
PES-30D7EA,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-B9FCCF,08202415000150,AHARDS SISTEMAS S/A,"85,71",fuzzy
PES-922168,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-E6BCB6,43217850000159,IOB INFORMACOES OBJETIVAS PUBLICACOES JURIDICAS LTDA,"85,71",fuzzy
PES-DE5FF4,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-FE8255,14855108000170,RILEVE MANUTENCAO E REPARACAO DE ELEVADORES LTDA,"85,71",fuzzy
PES-ACA2AB,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-FA08F8,02311117000111,PONTUAL CONSTRUTORA LTDA,"85,71",fuzzy
PES-31E78F,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-194BF9,04238047000149,SOCIEDADE PEDIATRICA DE ASSISTENCIA NEONATAL DO AMAZONAS S/S LTDA,"85,71",fuzzy
PES-AD638F,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-E4FE08,00802664000174,NORPAL COMERCIO E REPRESENTACOES LTDA,"85,71",fuzzy
PES-45034B,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-C21364,11439746000112,ITO-AM INSTITUTO DE TRAUMATO-ORTOPEDIA DO AMAZONAS SOCIEDADE SIMPLES LTDA,"85,71",fuzzy
PES-56714B,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-A29AB7,14377211000152,INSTITUTO AQUILA DE GESTAO,"85,71",fuzzy
PES-B2531F,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-83695F,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"85,71",fuzzy
PES-2AA5AD,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-4D40A4,00523391000129,IETI - AM INSTITUTO DE ENFERMEIROS INTENSIVISTAS DO AMAZONAS LTDA,"85,71",fuzzy
PES-79395A,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-40E158,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"85,71",fuzzy
PES-B50A68,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-40E158,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"85,71",fuzzy
PES-F5C19F,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-4D40A4,00523391000129,IETI - AM INSTITUTO DE ENFERMEIROS INTENSIVISTAS DO AMAZONAS LTDA,"85,71",fuzzy
PES-2F45D8,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-321BEF,01335516000150,SEVEN AMBIENTAL LTDA,"85,71",fuzzy
PES-2F45D8,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-321BEF,07049785000136,RAMOS EMPREENDIMENTOS IMOBILIARIOS LTDA,"85,71",fuzzy
PES-C8FEE8,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-72053F,41090212000194,M DE F DA SILVA COMERCIO DE PRODUTOS ALIMENTICIOS LTDA,"85,71",fuzzy
PES-3C3672,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-72053F,41090212000194,M DE F DA SILVA COMERCIO DE PRODUTOS ALIMENTICIOS LTDA,"85,71",fuzzy
PES-E68945,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-443721,55137191000120,DIREITO E LINGUAGEM SIMPLES LTDA,"85,71",fuzzy
PES-BF9F9F,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-B18579,27566213000131,M DE F S DE OLIVEIRA LTDA,"85,71",fuzzy
PES-4A4FA5,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-72053F,41090212000194,M DE F DA SILVA COMERCIO DE PRODUTOS ALIMENTICIOS LTDA,"85,71",fuzzy
PES-5B649C,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-72053F,41090212000194,M DE F DA SILVA COMERCIO DE PRODUTOS ALIMENTICIOS LTDA,"85,71",fuzzy
PES-857BE4,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-72053F,41090212000194,M DE F DA SILVA COMERCIO DE PRODUTOS ALIMENTICIOS LTDA,"85,71",fuzzy
PES-EF978F,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-DDFE20,34914070000177,DEMARCA VIA SINALIZACOES E TECNOLOGIA LTDA,"85,71",fuzzy
PES-2598EC,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-5EBE4A,00523391000129,IETI - AM INSTITUTO DE ENFERMEIROS INTENSIVISTAS DO AMAZONAS LTDA,"85,71",fuzzy
PES-74D517,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-504936,04238047000149,SOCIEDADE PEDIATRICA DE ASSISTENCIA NEONATAL DO AMAZONAS S/S LTDA,"85,71",fuzzy
PES-81B3E9,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-15EB56,11660781000167,BIOQUIMICA DA AMAZONIA INDUSTRIA E COMERCIO DE SANEANTES E COSMETICOS LTDA,"85,71",fuzzy
PES-CD3C56,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-15EB56,11660781000167,BIOQUIMICA DA AMAZONIA INDUSTRIA E COMERCIO DE SANEANTES E COSMETICOS LTDA,"85,71",fuzzy
PES-0FDE83,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-F301D5,02341467000120,AMAZONAS ENERGIA S.A,"85,71",fuzzy
PES-0FDE83,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-F301D5,04210423000197,OLIVEIRA ENERGIA S.A,"85,71",fuzzy
PES-0FDE83,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-F301D5,02341467000201,AMAZONAS ENERGIA S.A,"85,71",fuzzy
PES-BD275A,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-BA16D2,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"85,71",fuzzy
PES-1F71D5,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-DCB9CC,00523391000129,IETI - AM INSTITUTO DE ENFERMEIROS INTENSIVISTAS DO AMAZONAS LTDA,"85,71",fuzzy
PES-037808,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-7949FA,20428352000150,AUTOESCOLA SANTA CECILIA FORMACAO DE CONDUTORES LTDA,"85,71",fuzzy
PES-037808,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-7949FA,43368603000153,PSITRANSITO ATIVIDADES PROFISSIONAIS NA AREA DE SAUDE LTDA,"85,71",fuzzy
PES-E4B7F2,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-4E32E2,05460308000133,CHECK UP HOSPITAL LTDA.,"85,71",fuzzy
PES-BB8B2F,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-CC1F60,13741966000121,W L COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,"85,71",fuzzy
PES-D19845,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-83695F,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"85,71",fuzzy
PES-9E18F6,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-D162C2,08578584000199,SEGRA SEGURANCA RADIOLOGICA LTDA,"85,71",fuzzy
PES-07B2A5,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-A3AE81,26397970000166,MFX SERVICOS EM REDES DE ENERGIA LTDA,"85,71",fuzzy
PES-53AA75,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-F131D1,11347756000128,P E G - COMERCIO E SERVICOS DE INFORMATICA LTDA,"85,71",fuzzy
PES-53AA75,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-F131D1,36987688000192,SAFE GESTAO EMPRESARIAL E TECNOLOGIA LTDA,"85,71",fuzzy
PES-908DAA,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-F6B1E1,30076119000109,MORAES E MORAES LTDA,"85,71",fuzzy
PES-EFC543,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-E22EC9,03463549000100,QUALISAUDE SERVICOS DE SAUDE LTDA,"85,71",fuzzy
PES-1EF57F,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-D01285,34674663000103,BRICS TRADE INCORPORATION LTDA,"85,71",fuzzy
PES-7F82E8,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-D01285,34674663000103,BRICS TRADE INCORPORATION LTDA,"85,71",fuzzy
PES-F2FBA0,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-D01285,34674663000103,BRICS TRADE INCORPORATION LTDA,"85,71",fuzzy
PES-C90F00,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-1993CA,29881154000111,G A SERVICOS DE MANUTENCAO LTDA,"85,71",fuzzy
PES-622617,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-365B6E,28914383000122,ASSOCIACAO DOS AGROPECUARISTAS DE ITAMARATI - AGROPEC,"85,71",fuzzy
